wav,spk_id,prediction,reference
TORGO/MC04/Session2/wav_arrayMic/0700.wav,MC04,gold can be found anywhere,gold can be found anywhere
TORGO/MC04/Session2/wav_arrayMic/0694.wav,MC04,five,five
TORGO/MC04/Session2/wav_arrayMic/0785.wav,MC04,we are the largest of the four states,we are the largest of the four states
TORGO/MC04/Session2/wav_arrayMic/0948.wav,MC04,docs,docks
TORGO/MC04/Session2/wav_arrayMic/1010.wav,MC04,both cars were slightly damaged,both cars were slightly damaged
TORGO/MC04/Session2/wav_arrayMic/1023.wav,MC04,the family requests that flowers be omitted,the family requests that flowers be omitted
TORGO/MC04/Session2/wav_arrayMic/0677.wav,MC04,tea,tea
TORGO/MC04/Session2/wav_arrayMic/0807.wav,MC04,mm,full
TORGO/MC04/Session2/wav_arrayMic/0669.wav,MC04,coat,coat
TORGO/MC04/Session2/wav_arrayMic/0831.wav,MC04,ease,ease
TORGO/MC04/Session2/wav_arrayMic/0963.wav,MC04,road,row
TORGO/MC04/Session2/wav_arrayMic/0852.wav,MC04,now i'm living exactly as i choose,now i'm living exactly as i choose
TORGO/MC04/Session2/wav_arrayMic/0892.wav,MC04,endoftext,leap
TORGO/MC04/Session2/wav_arrayMic/0966.wav,MC04,waste,waste
TORGO/MC04/Session2/wav_arrayMic/0816.wav,MC04,any contributions will be greatly appreciated,any contributions will be greatly appreciated
TORGO/MC04/Session2/wav_arrayMic/0914.wav,MC04,,last year's gas shortage caused steep
TORGO/MC04/Session2/wav_arrayMic/0751.wav,MC04,rome,row
TORGO/MC04/Session2/wav_arrayMic/0995.wav,MC04,sink,sink
TORGO/MC04/Session2/wav_arrayMic/0957.wav,MC04,luke,luke
TORGO/MC04/Session2/wav_arrayMic/0791.wav,MC04,harve,harm
TORGO/MC04/Session2/wav_arrayMic/0827.wav,MC04,leak,leak
TORGO/MC04/Session2/wav_arrayMic/0937.wav,MC04,dash,dash
TORGO/MC04/Session2/wav_arrayMic/0787.wav,MC04,leaks,leaks
TORGO/MC04/Session2/wav_arrayMic/0895.wav,MC04,fell,fell
TORGO/MC04/Session2/wav_arrayMic/0775.wav,MC04,the legislature met to judge the state of public education,the legislature met to judge the state of public education
TORGO/MC04/Session2/wav_arrayMic/0923.wav,MC04,sink,sink
TORGO/MC04/Session2/wav_arrayMic/0906.wav,MC04,dock,dock
TORGO/MC04/Session2/wav_arrayMic/0855.wav,MC04,rip,rip
TORGO/MC04/Session2/wav_arrayMic/0780.wav,MC04,cash,cash
TORGO/MC04/Session2/wav_arrayMic/0762.wav,MC04,i tell you it was wonderful,i tell you it was wonderful
TORGO/MC04/Session2/wav_arrayMic/0878.wav,MC04,speak,steak
TORGO/MC04/Session2/wav_arrayMic/0665.wav,MC04,one,one
TORGO/MC04/Session2/wav_arrayMic/0862.wav,MC04,he has played very well,he has played very well
TORGO/MC04/Session2/wav_arrayMic/0671.wav,MC04,i also can be quite vocal,i also can be quite vocal
TORGO/MC04/Session2/wav_arrayMic/0826.wav,MC04,hotch,hatch
TORGO/MC04/Session2/wav_arrayMic/0897.wav,MC04,we know we can score,we know we can score
TORGO/MC04/Session2/wav_arrayMic/0801.wav,MC04,huh,hat
TORGO/MC04/Session2/wav_arrayMic/0962.wav,MC04,belong,blow
TORGO/MC04/Session2/wav_arrayMic/0834.wav,MC04,pease,peas
TORGO/MC04/Session2/wav_arrayMic/0965.wav,MC04,can't,pant
TORGO/MC04/Session2/wav_arrayMic/0661.wav,MC04,eight,eight
TORGO/MC04/Session2/wav_arrayMic/0885.wav,MC04,had,had
TORGO/MC04/Session2/wav_arrayMic/0734.wav,MC04,ash,ash
TORGO/MC04/Session2/wav_arrayMic/0674.wav,MC04,nice,nice
TORGO/MC04/Session2/wav_arrayMic/0960.wav,MC04,new york,fork
TORGO/MC04/Session2/wav_arrayMic/0990.wav,MC04,clear,cold
TORGO/MC04/Session2/wav_arrayMic/0913.wav,MC04,the new highway is straight and empty,the new highway is straight and empty
TORGO/MC04/Session2/wav_arrayMic/0757.wav,MC04,worse luck was still to come,worse luck was still to come
TORGO/MC04/Session2/wav_arrayMic/0982.wav,MC04,hot,hat
TORGO/MC04/Session2/wav_arrayMic/0681.wav,MC04,bumper,bumper
TORGO/MC04/Session2/wav_arrayMic/0902.wav,MC04,hat,hat
TORGO/MC04/Session2/wav_arrayMic/0823.wav,MC04,,bunch
TORGO/MC04/Session2/wav_arrayMic/0920.wav,MC04,cable confirmation it said translated,cable confirmation it said translated
TORGO/MC04/Session2/wav_arrayMic/0924.wav,MC04,pink,pink
TORGO/MC04/Session2/wav_arrayMic/0796.wav,MC04,the eastern coast is a place for pure pleasure and excitement,the eastern coast is a place for pure pleasure and excitement
TORGO/MC04/Session2/wav_arrayMic/0808.wav,MC04,the plot is laced with mysterious incidents,the plot is laced with mysterious incidents
TORGO/MC04/Session2/wav_arrayMic/0910.wav,MC04,porcupines resemble sea urchins,porcupines resemble sea urchins
TORGO/MC04/Session2/wav_arrayMic/0685.wav,MC04,food,food
TORGO/MC04/Session2/wav_arrayMic/0936.wav,MC04,whack,wack
TORGO/MC04/Session2/wav_arrayMic/0838.wav,MC04,cat,cat
TORGO/MC04/Session2/wav_arrayMic/0917.wav,MC04,had,pad
TORGO/MC04/Session2/wav_arrayMic/0783.wav,MC04,dog,dug
TORGO/MC04/Session2/wav_arrayMic/0763.wav,MC04,tail,tail
TORGO/MC04/Session2/wav_arrayMic/0934.wav,MC04,harm,harm
TORGO/MC04/Session2/wav_arrayMic/0969.wav,MC04,wax,wax
TORGO/MC04/Session2/wav_arrayMic/0976.wav,MC04,hard,had
TORGO/MC04/Session2/wav_arrayMic/0720.wav,MC04,ambidextrous pickpockets accomplish more,ambidextrous pickpockets accomplish more
TORGO/MC04/Session2/wav_arrayMic/1021.wav,MC04,eat your raisins outdoors on the porch steps,eat your raisins outdoors on the porch steps
TORGO/MC04/Session2/wav_arrayMic/0997.wav,MC04,you have to expect a few bad calls,you have to expect a few bad calls
TORGO/MC04/Session2/wav_arrayMic/0811.wav,MC04,racks,racks
TORGO/MC04/Session2/wav_arrayMic/0686.wav,MC04,pete,pete
TORGO/MC04/Session2/wav_arrayMic/0748.wav,MC04,the sun died at night,the sun died at night
TORGO/MC04/Session2/wav_arrayMic/0987.wav,MC04,it was time to go up by myself,it was time to go up myself
TORGO/MC04/Session2/wav_arrayMic/0825.wav,MC04,huh,hall
TORGO/MC04/Session2/wav_arrayMic/0999.wav,MC04,court,court
TORGO/MC04/Session2/wav_arrayMic/0718.wav,MC04,zero,zero
TORGO/MC04/Session2/wav_arrayMic/0972.wav,MC04,rise,rise
TORGO/MC04/Session2/wav_arrayMic/0931.wav,MC04,we knew we weren't doing well,we knew we weren't doing well
TORGO/MC04/Session2/wav_arrayMic/0810.wav,MC04,we experienced distress and frustration obtaining our,we experience distress and frustration obtaining our degrees
TORGO/MC04/Session2/wav_arrayMic/0955.wav,MC04,we are all disappointed with our start,we're all disappointed with our start
TORGO/MC04/Session2/wav_arrayMic/0839.wav,MC04,he'll sell them by the box,he'll sell them by the box
TORGO/MC04/Session2/wav_arrayMic/0994.wav,MC04,short,short
TORGO/MC04/Session2/wav_arrayMic/0886.wav,MC04,even a simple vocabulary contains syllables,even a simple vocabulary contains symbols
TORGO/MC04/Session2/wav_arrayMic/0992.wav,MC04,week,weep
TORGO/MC04/Session2/wav_arrayMic/0744.wav,MC04,catastrophic economic cutbacks neglect the poor,catastrophic economic cutbacks neglect the poor
TORGO/MC04/Session2/wav_arrayMic/0875.wav,MC04,r,are
TORGO/MC04/Session2/wav_arrayMic/0750.wav,MC04,center,center
TORGO/MC04/Session2/wav_arrayMic/0871.wav,MC04,our,arm
TORGO/MC04/Session2/wav_arrayMic/0788.wav,MC04,filmed,fill
TORGO/MC04/Session2/wav_arrayMic/0789.wav,MC04,the lack of heat compounded the tenants grievances,the lack of heat compounded the tenant's grievances
TORGO/MC04/Session2/wav_arrayMic/0768.wav,MC04,c,sea
TORGO/MC04/Session2/wav_arrayMic/0798.wav,MC04,fat,fat
TORGO/MC04/Session2/wav_arrayMic/0904.wav,MC04,rise,rise
TORGO/MC04/Session2/wav_arrayMic/0657.wav,MC04,we just didn't look good,we just didn't look good
TORGO/MC04/Session2/wav_arrayMic/0845.wav,MC04,cheese,cheese
TORGO/MC04/Session2/wav_arrayMic/0905.wav,MC04,shop,chap
TORGO/MC04/Session2/wav_arrayMic/0975.wav,MC04,low,low
TORGO/MC04/Session2/wav_arrayMic/1011.wav,MC04,and,all
TORGO/MC04/Session2/wav_arrayMic/1004.wav,MC04,they received all the things they needed,they received all the things they needed
TORGO/MC04/Session2/wav_arrayMic/0666.wav,MC04,five,five
TORGO/MC04/Session2/wav_arrayMic/0779.wav,MC04,eight,ate
TORGO/MC04/Session2/wav_arrayMic/0836.wav,MC04,when,blend
TORGO/MC04/Session2/wav_arrayMic/0858.wav,MC04,low,low
TORGO/MC04/Session2/wav_arrayMic/0704.wav,MC04,at twilight on the twelfth day we'll have chaplis,at twilight on the twelfth day we'll have chablis
TORGO/MC04/Session2/wav_arrayMic/0853.wav,MC04,fair,air
TORGO/MC04/Session2/wav_arrayMic/0918.wav,MC04,sale,sail
TORGO/MC04/Session2/wav_arrayMic/0695.wav,MC04,code,code
TORGO/MC04/Session2/wav_arrayMic/1001.wav,MC04,hidden,hid
TORGO/MC04/Session2/wav_arrayMic/0938.wav,MC04,she will order the wine,she will order the wine
TORGO/MC04/Session2/wav_arrayMic/0668.wav,MC04,elderly people are often excluded,elderly people are often excluded
TORGO/MC04/Session2/wav_arrayMic/0869.wav,MC04,begin by trying to speak up more,begin by trying to speak up more
TORGO/MC04/Session2/wav_arrayMic/0996.wav,MC04,we got drenched from the uninterrupted rain,we got drenched from the uninterrupted rain
TORGO/MC04/Session2/wav_arrayMic/0961.wav,MC04,and,farm
TORGO/MC04/Session2/wav_arrayMic/0664.wav,MC04,milk,fork
TORGO/MC04/Session2/wav_arrayMic/0745.wav,MC04,basketball can be an entertaining sport,basketball can be an entertaining sport
TORGO/MC04/Session2/wav_arrayMic/0873.wav,MC04,charm,charm
TORGO/MC04/Session2/wav_arrayMic/0840.wav,MC04,lies,lies
TORGO/MC04/Session2/wav_arrayMic/1000.wav,MC04,cake,cake
TORGO/MC04/Session2/wav_arrayMic/0752.wav,MC04,yet,it
TORGO/MC04/Session2/wav_arrayMic/0755.wav,MC04,two,to
TORGO/MC04/Session2/wav_arrayMic/0753.wav,MC04,i was pleased with the way things went,i was pleased with the way things went
TORGO/MC04/Session2/wav_arrayMic/0782.wav,MC04,lax,lax
TORGO/MC04/Session2/wav_arrayMic/0739.wav,MC04,timber,timber
TORGO/MC04/Session2/wav_arrayMic/0802.wav,MC04,endoftext,feet
TORGO/MC04/Session2/wav_arrayMic/0818.wav,MC04,aye,ail
TORGO/MC04/Session2/wav_arrayMic/0881.wav,MC04,hat,pat
TORGO/MC04/Session2/wav_arrayMic/0866.wav,MC04,tile,tile
TORGO/MC04/Session2/wav_arrayMic/0896.wav,MC04,is,is
TORGO/MC04/Session2/wav_arrayMic/0821.wav,MC04,wax,wax
TORGO/MC04/Session2/wav_arrayMic/0993.wav,MC04,tort,tort
TORGO/MC04/Session2/wav_arrayMic/0799.wav,MC04,week,ache
TORGO/MC04/Session2/wav_arrayMic/0747.wav,MC04,her dark hair is combed casually,her dark hair is combed casually
TORGO/MC04/Session2/wav_arrayMic/0786.wav,MC04,look for pockets of black sand,look for pockets of black sand
TORGO/MC04/Session2/wav_arrayMic/0819.wav,MC04,fail,fill
TORGO/MC04/Session2/wav_arrayMic/0767.wav,MC04,temper,temper
TORGO/MC04/Session2/wav_arrayMic/0944.wav,MC04,when you are through write a clean report,when you are through write a clean report
TORGO/MC04/Session2/wav_arrayMic/0760.wav,MC04,deep,ape
TORGO/MC04/Session2/wav_arrayMic/0675.wav,MC04,forks,forks
TORGO/MC04/Session2/wav_arrayMic/0672.wav,MC04,so if anybody solicits by phone make sure you mail the dough to,so if anybody solicits by phone make sure you mail the dough to
TORGO/MC04/Session2/wav_arrayMic/0926.wav,MC04,where,with
TORGO/MC04/Session2/wav_arrayMic/0882.wav,MC04,state,steak
TORGO/MC04/Session2/wav_arrayMic/0970.wav,MC04,turn,term
TORGO/MC04/Session2/wav_arrayMic/1009.wav,MC04,but,ball
TORGO/MC04/Session2/wav_arrayMic/1015.wav,MC04,feed,seed
TORGO/MC04/Session2/wav_arrayMic/0688.wav,MC04,tender,tender
TORGO/MC04/Session2/wav_arrayMic/0749.wav,MC04,nine,nine
TORGO/MC04/Session1/wav_arrayMic/0449.wav,MC04,vueshky,whisky
TORGO/MC04/Session1/wav_arrayMic/0424.wav,MC04,get the calico cat to keep,get a calico cat to keep
TORGO/MC04/Session1/wav_arrayMic/0255.wav,MC04,i was conscious all the time,i was conscious all the time
TORGO/MC04/Session1/wav_arrayMic/0470.wav,MC04,this is a good place though small,this is a good place though small
TORGO/MC04/Session1/wav_arrayMic/0180.wav,MC04,i just try to do my best,i just try to do my best
TORGO/MC04/Session1/wav_arrayMic/0303.wav,MC04,which,witch
TORGO/MC04/Session1/wav_arrayMic/0369.wav,MC04,zero,zero
TORGO/MC04/Session1/wav_arrayMic/0197.wav,MC04,charlie,charlie
TORGO/MC04/Session1/wav_arrayMic/0062.wav,MC04,car,car
TORGO/MC04/Session1/wav_arrayMic/0319.wav,MC04,hyam,him
TORGO/MC04/Session1/wav_arrayMic/0071.wav,MC04,rage,rage
TORGO/MC04/Session1/wav_arrayMic/0568.wav,MC04,select,select
TORGO/MC04/Session1/wav_arrayMic/0008.wav,MC04,train,train
TORGO/MC04/Session1/wav_arrayMic/0010.wav,MC04,stop more,stubble
TORGO/MC04/Session1/wav_arrayMic/0170.wav,MC04,just one side got wet,just one side got wet
TORGO/MC04/Session1/wav_arrayMic/0597.wav,MC04,dead,dead
TORGO/MC04/Session1/wav_arrayMic/0620.wav,MC04,week,weep
TORGO/MC04/Session1/wav_arrayMic/0110.wav,MC04,beat,beat
TORGO/MC04/Session1/wav_arrayMic/0609.wav,MC04,heat,heat
TORGO/MC04/Session1/wav_arrayMic/0391.wav,MC04,you want him to do well,you want him to do well
TORGO/MC04/Session1/wav_arrayMic/0575.wav,MC04,coconut cream pie makes a nice dessert,coconut cream pie makes a nice dessert
TORGO/MC04/Session1/wav_arrayMic/0123.wav,MC04,select,select
TORGO/MC04/Session1/wav_arrayMic/0317.wav,MC04,it was a good win for us,it was a good win for us
TORGO/MC04/Session1/wav_arrayMic/0309.wav,MC04,sign,sign
TORGO/MC04/Session1/wav_arrayMic/0628.wav,MC04,snort,snort
TORGO/MC04/Session1/wav_arrayMic/0529.wav,MC04,fork,fork
TORGO/MC04/Session1/wav_arrayMic/0184.wav,MC04,error,error
TORGO/MC04/Session1/wav_arrayMic/0217.wav,MC04,slower,floor
TORGO/MC04/Session1/wav_arrayMic/0362.wav,MC04,metten,mitten
TORGO/MC04/Session1/wav_arrayMic/0300.wav,MC04,hitting,hitting
TORGO/MC04/Session1/wav_arrayMic/0347.wav,MC04,both injuries were to the same leg,both injuries were to the same leg
TORGO/MC04/Session1/wav_arrayMic/0244.wav,MC04,where were you while we were away,where were you while we were away
TORGO/MC04/Session1/wav_arrayMic/0411.wav,MC04,sheet,sheet
TORGO/MC04/Session1/wav_arrayMic/0127.wav,MC04,two other cases also were under advisement,two other cases also were under advisement
TORGO/MC04/Session1/wav_arrayMic/0435.wav,MC04,four,four
TORGO/MC04/Session1/wav_arrayMic/0222.wav,MC04,snoop,snoop
TORGO/MC04/Session1/wav_arrayMic/0107.wav,MC04,tear,tear 
TORGO/MC04/Session1/wav_arrayMic/0406.wav,MC04,liquor,liquor
TORGO/MC04/Session1/wav_arrayMic/0045.wav,MC04,yeah,warm
TORGO/MC04/Session1/wav_arrayMic/0145.wav,MC04,play,play
TORGO/MC04/Session1/wav_arrayMic/0399.wav,MC04,dead,dead
TORGO/MC04/Session1/wav_arrayMic/0281.wav,MC04,there's a tree house up above,there is a treehouse up above
TORGO/MC04/Session1/wav_arrayMic/0635.wav,MC04,in fact our whole defensive unit did a good job,in fact our whole defensive unit did a good job
TORGO/MC04/Session1/wav_arrayMic/0194.wav,MC04,bad,bad
TORGO/MC04/Session1/wav_arrayMic/0556.wav,MC04,night,night
TORGO/MC04/Session1/wav_arrayMic/0473.wav,MC04,ned,ned
TORGO/MC04/Session1/wav_arrayMic/0082.wav,MC04,bubble,bubble
TORGO/MC04/Session1/wav_arrayMic/0409.wav,MC04,bed,bed
TORGO/MC04/Session1/wav_arrayMic/0465.wav,MC04,one,one
TORGO/MC04/Session1/wav_arrayMic/0599.wav,MC04,stimulating discussions kept students attention,stimulating discussions keep students' attention
TORGO/MC04/Session1/wav_arrayMic/0040.wav,MC04,corn,corn
TORGO/MC04/Session1/wav_arrayMic/0506.wav,MC04,shell,shell
TORGO/MC04/Session1/wav_arrayMic/0212.wav,MC04,back,back
TORGO/MC04/Session1/wav_arrayMic/0633.wav,MC04,old,old
TORGO/MC04/Session1/wav_arrayMic/0103.wav,MC04,no,know
TORGO/MC04/Session1/wav_arrayMic/0417.wav,MC04,he really crucified him he nailed it for a yard loss,he really crucified him he nailed it for a yard loss
TORGO/MC04/Session1/wav_arrayMic/0076.wav,MC04,storm,storm
TORGO/MC04/Session1/wav_arrayMic/0442.wav,MC04,bitter,bitter
TORGO/MC04/Session1/wav_arrayMic/0020.wav,MC04,rain,rain
TORGO/MC04/Session1/wav_arrayMic/0033.wav,MC04,we have often urged him to walk more and smoke less,we have often urged him to walk more and smoke less
TORGO/MC04/Session1/wav_arrayMic/0286.wav,MC04,sigh,sigh
TORGO/MC04/Session1/wav_arrayMic/0615.wav,MC04,song,foe
TORGO/MC04/Session1/wav_arrayMic/0552.wav,MC04,only the most accomplished artists obtain popularity,only the most accomplished artists obtain popularity
TORGO/MC04/Session1/wav_arrayMic/0205.wav,MC04,boot,boot
TORGO/MC04/Session1/wav_arrayMic/0199.wav,MC04,group,group
TORGO/MC04/Session1/wav_arrayMic/0532.wav,MC04,ray,ray
TORGO/MC04/Session1/wav_arrayMic/0488.wav,MC04,right,right
TORGO/MC04/Session1/wav_arrayMic/0181.wav,MC04,urgent,urgent
TORGO/MC04/Session1/wav_arrayMic/0527.wav,MC04,stretch,stretch
TORGO/MC04/Session1/wav_arrayMic/0355.wav,MC04,bloat,bloat
TORGO/MC04/Session1/wav_arrayMic/0469.wav,MC04,sand,sand
TORGO/MC04/Session1/wav_arrayMic/0574.wav,MC04,rip,rip
TORGO/MC04/Session1/wav_arrayMic/0209.wav,MC04,no,no
TORGO/MC04/Session1/wav_arrayMic/0589.wav,MC04,help celebrate your brother's success,help celebrate your brother's success
TORGO/MC04/Session1/wav_arrayMic/0152.wav,MC04,my sister made the flowered curtains,my sister made the flowered curtains
TORGO/MC04/Session1/wav_arrayMic/0398.wav,MC04,nod,nod
TORGO/MC04/Session1/wav_arrayMic/0354.wav,MC04,below,blow
TORGO/MC04/Session1/wav_arrayMic/0375.wav,MC04,oscar,oscar
TORGO/MC04/Session1/wav_arrayMic/0605.wav,MC04,fight,sight
TORGO/MC04/Session1/wav_arrayMic/0441.wav,MC04,a good attitude is unbeatable,a good attitude is unbeatable
TORGO/MC04/Session1/wav_arrayMic/0546.wav,MC04,hold,hold
TORGO/MC04/Session1/wav_arrayMic/0432.wav,MC04,ten,tin
TORGO/MC04/Session1/wav_arrayMic/0274.wav,MC04,lick,lick
TORGO/MC04/Session1/wav_arrayMic/0248.wav,MC04,jungle,jungle
TORGO/MC04/Session1/wav_arrayMic/0312.wav,MC04,golf,golf
TORGO/MC04/Session1/wav_arrayMic/0007.wav,MC04,trade,trade
TORGO/MC04/Session1/wav_arrayMic/0024.wav,MC04,trait,trait
TORGO/MC04/Session1/wav_arrayMic/0051.wav,MC04,slip,slip
TORGO/MC04/Session1/wav_arrayMic/0370.wav,MC04,i have had my bell rung,i have had my bell rung
TORGO/MC04/Session1/wav_arrayMic/0216.wav,MC04,both figures would go higher in later years,both figures would go higher in later years
TORGO/MC04/Session1/wav_arrayMic/0625.wav,MC04,he played basketball there while working toward a law degree,he played basketball there while working toward a law degree
TORGO/MC04/Session1/wav_arrayMic/0111.wav,MC04,bit,bit
TORGO/MC04/Session1/wav_arrayMic/0338.wav,MC04,alfalfa is healthy for you,alfalfa is healthy for you
TORGO/MC04/Session1/wav_arrayMic/0131.wav,MC04,single,single
TORGO/MC04/Session1/wav_arrayMic/0371.wav,MC04,hat,hat
TORGO/MC04/Session1/wav_arrayMic/0043.wav,MC04,tip,tip
TORGO/MC04/Session1/wav_arrayMic/0545.wav,MC04,court,court
TORGO/MC04/Session1/wav_arrayMic/0471.wav,MC04,most young rise early every morning,most young rise early every morning
TORGO/MC04/Session1/wav_arrayMic/0560.wav,MC04,menue,menu
TORGO/MC04/Session1/wav_arrayMic/0160.wav,MC04,si,sigh
TORGO/MC04/Session1/wav_arrayMic/0450.wav,MC04,bread,bread
TORGO/MC04/Session1/wav_arrayMic/0305.wav,MC04,five,five
TORGO/MC04/Session1/wav_arrayMic/0443.wav,MC04,mark,lock
TORGO/MC04/Session1/wav_arrayMic/0344.wav,MC04,the box contained three sweaters,the box contained three sweaters
TORGO/MC04/Session1/wav_arrayMic/0537.wav,MC04,show,show
TORGO/MC04/Session1/wav_arrayMic/0172.wav,MC04,here,here
TORGO/MC04/Session1/wav_arrayMic/0637.wav,MC04,c,see
TORGO/MC04/Session1/wav_arrayMic/0013.wav,MC04,born,born
TORGO/MC04/Session1/wav_arrayMic/0573.wav,MC04,barb's gold bracelet was a graduation present,barb's gold bracelet was a graduation present
TORGO/MC04/Session1/wav_arrayMic/0092.wav,MC04,weed,weed
TORGO/MC04/Session1/wav_arrayMic/0202.wav,MC04,though,though
TORGO/MC04/Session1/wav_arrayMic/0436.wav,MC04,each one volunteered to jump first,each one volunteered to jump first
TORGO/MC04/Session1/wav_arrayMic/0531.wav,MC04,threat,threat
TORGO/MC04/Session1/wav_arrayMic/0142.wav,MC04,cat,pat
TORGO/MC04/Session1/wav_arrayMic/0260.wav,MC04,tell,tell
TORGO/MC04/Session1/wav_arrayMic/0426.wav,MC04,rest,rest
TORGO/MC04/Session1/wav_arrayMic/0503.wav,MC04,being able to dance can help too,being able to dance can help too
TORGO/MC04/Session1/wav_arrayMic/0237.wav,MC04,foot,suit
TORGO/MC04/Session1/wav_arrayMic/0586.wav,MC04,i called two different painters,i called two different painters
TORGO/MC04/Session1/wav_arrayMic/0169.wav,MC04,shoot,shoot
